,cf_T01_stacked
2798,5.05856261681682
2799,-0.5681577163139981
2800,0.7326987484881902
2801,6.402302184124653
2802,0.683160051446878
2803,-0.1088566839695602
2804,5.96608203881559
2805,1.0732235917257695
2806,1.0533536722615464
2807,-0.01405879887455924
2808,4.368755183818035
2809,2.641023529649983
2810,1.3159972323488303
2811,0.9290164279511758
2812,-0.5488636884035347
2813,1.0165922369190166
2814,0.024667713845530407
2815,-0.7568724637783026
2816,0.5692688699568704
2817,0.41340843640900743
2818,-0.6160927028179919
2819,3.9776080794430717
2820,0.210934657286989
2821,-0.3687023416556434
2822,-0.49988186060487905
2823,3.714606969980512
2824,0.15067239686692405
2825,-0.1420981551606174
2826,3.97285855625691
2827,0.843154504008008
2828,3.9678817355335974
2829,1.8011232385997533
2830,4.62885296715429
2831,-0.7806535570367747
2832,2.75320496816696
2833,0.1694204937350531
2834,1.1594724188502703
2835,9.219898833995892
2836,1.3254179722118833
2837,3.436545530640698
2838,0.12430491396819757
2839,-0.42378392435447465
2840,3.9901344571481925
2841,0.9852797420249486
2842,-0.34938781036038796
2843,4.918565466379576
2844,2.7987965640957535
2845,0.22774296064021268
2846,8.635530593908637
2847,2.134509761781579
2848,-0.01173038508048813
2849,0.843154504008008
2850,3.506730324172641
2851,0.9353466344581702
2852,-0.11033006134684961
2853,1.681946879226717
2854,1.8385117637602462
2855,3.1625758581448014
2856,3.9798011019651836
2857,5.856402376892478
2858,0.7150690541065764
2859,2.610946633191651
2860,0.42206262188885263
2861,0.73399366465149
2862,-0.7875847486837827
2863,0.3835046045337056
2864,0.8181640086485644
2865,0.2816817415365195
2866,5.858617233162926
2867,2.778369517534042
2868,4.428089350425883
2869,0.26730352496518145
2870,1.05721313275592
2871,0.21145225926946312
2872,2.7815582062802906
2873,-0.1203797075265773
2874,3.137986654978242
2875,0.8597173480046627
2876,1.601399475467573
2877,1.0671292799169803
2878,-0.8155504167711789
2879,0.018143434522933273
2880,-0.04834693783535274
2881,0.04727849301723179
2882,0.8211633535438055
2883,0.27341016748006547
2884,0.01635750954165957
2885,-0.3698964487561217
2886,-0.509146600826348
2887,0.11027728817974405
2888,-0.10018965623261018
2889,-0.11020767007846546
2890,-0.11641630113049974
2891,-0.47014679661091996
2892,-0.13148018963257052
2893,0.07308469348899299
2894,6.151013848713297
2895,1.1916042959635176
2896,2.9173771923019487
2897,0.960118268001831
2898,0.3020545068187581
2899,0.9219933105541465
2900,-0.36830654521271877
2901,3.80230557008542
2902,0.09631730165438762
2903,3.215923833326308
2904,1.00071855367914
2905,5.841179786782931
2906,0.3785471739408547
2907,-0.4827549810591699
2908,-0.8143500984917847
2909,0.8442236587464471
2910,2.4006022656886974
2911,1.7204098799505902
2912,0.7236224284884648
2913,1.2796348638820392
2914,0.8103235181748462
2915,-0.3245996028936376
2916,0.36004939078556636
2917,-0.030296761205159464
2918,-0.7765647687999626
2919,0.2364168480799287
2920,0.9894726726431542
2921,6.730671211825659
2922,0.4473050864467334
2923,-0.2861241481103751
2924,1.763389837739345
2925,0.8869022262358583
2926,0.4803365273356494
2927,-0.24002837974708166
2928,-0.5366824557051604
2929,-0.2981805911615175
2930,1.3992823989294825
2931,0.21132765176864216
2932,3.257035861975881
2933,1.0247607847700433
2934,0.2307302034167918
2935,3.664766582106469
2936,0.13801347932615807
2937,1.8625976752774265
2938,3.9798011019651836
2939,0.34690572623884186
2940,-0.4728104531568931
2941,-0.029255926552598403
2942,-0.21327037429621243
2943,0.9034202991056601
2944,-0.7599341484383119
2945,0.09353041432262177
2946,-0.055189751376580665
2947,2.4276534695268044
2948,5.111674617054083
2949,-0.22184037631075956
2950,1.9439841717405268
2951,0.05349936616536647
2952,4.320647932050836
2953,-0.3913420010875849
2954,0.3422353110513707
2955,3.79130342128932
2956,2.916126173351186
2957,0.5585641206509999
2958,-0.3837713355471919
2959,0.002459769205250345
2960,2.392031085670295
2961,1.7393165863469964
2962,6.838809360374373
2963,2.7590636106080852
2964,0.22708642370412396
2965,-0.44344850269119096
2966,1.3596248960034718
2967,6.500068681043913
2968,2.6526327804248613
2969,6.7254316115137005
2970,1.9641222964680607
2971,3.068855482900895
2972,0.534832663553942
2973,-0.7385854723904203
2974,-0.4411895864863916
2975,4.423679735444052
2976,2.2255973117957164
2977,0.056538552565394584
2978,-0.5631108796355465
2979,0.07377275051748855
2980,2.916126173351186
2981,2.440226124545096
2982,2.624606623765512
2983,0.13814634356832142
2984,0.38490749173376876
2985,-0.11771161429798081
2986,0.3447172098951251
2987,1.7337674579853417
2988,0.9896357616939137
2989,5.723434805923022
2990,-0.383067366007106
2991,0.9977002715299139
2992,0.4154437004840742
2993,1.297917526077601
2994,0.924433085500423
2995,1.9637137184016968
2996,2.104757882567128
2997,-0.3314558791261487
2998,5.812622374944501
2999,-0.37648252347680866
3000,2.250563510723273
3001,2.7263963106184606
3002,1.004054027349381
3003,-0.3091810869361804
3004,0.10625933641617177
3005,4.6838548532704865
3006,0.34472680741465433
3007,1.731043229026075
3008,1.0574608698439179
3009,0.10431977510303553
3010,-0.6681501248764772
3011,-0.6382649697390691
3012,1.5877326695511313
3013,-0.2939344181323643
3014,0.6300993259751544
3015,0.9671658561049447
3016,-0.27913819913169297
3017,3.6678646258827525
3018,-0.720706467002872
3019,0.09631730165438762
3020,-0.7815927872399593
3021,-0.014439610999738296
3022,-0.29915685738667114
3023,-0.4995985168626645
3024,-0.6614206006978949
3025,0.7198761912700388
3026,1.858973547827605
3027,0.1817436363191318
3028,0.2797964620149873
3029,-0.4874689555023988
3030,0.16548212081348124
3031,-0.13250507893723432
3032,-0.6790487879221798
3033,3.2030335259672134
3034,-0.34924483007628204
3035,0.9888649909686378
3036,4.957370298286354
3037,-0.7610142248294026
3038,0.26101618213194294
3039,6.722954002589465
3040,-0.4121792163678971
3041,0.2269209888984055
3042,0.9738281780519561
3043,-0.860293769287162
3044,6.72414925157087
3045,3.5727003856128405
3046,3.1271699310265575
3047,0.30482311463195466
3048,-0.31247327392074625
3049,3.0143595235336544
3050,2.0636557453684525
3051,1.0796723578284435
3052,0.23549982251711526
3053,1.51207322173308
3054,0.37027099659083584
3055,1.2905103332330319
3056,-0.18219481338704946
3057,-0.40171567179141165
3058,-0.5721909929102239
3059,0.7035919876328778
3060,1.9637039169884503
3061,0.056538552565394584
3062,-0.820991546025871
3063,0.04862399046352078
3064,-0.5344596255543814
3065,5.281834161491398
3066,0.3356479275986232
3067,0.9869226965712152
3068,-0.6753733337837498
3069,0.9852797420249486
3070,0.5356773465557685
3071,2.5873718476412733
3072,2.4464904517158224
3073,0.7088544310772535
3074,5.811223939178924
3075,-0.7863008290553924
3076,2.8582098253340407
3077,1.3224523741486993
3078,1.177744728599765
3079,1.9718021500569176
3080,3.432756682194765
3081,0.2115851235116265
3082,8.841487346843744
3083,2.418265272231091
3084,-0.12330578378274343
3085,-0.7662327385239857
3086,0.6113437580680114
3087,0.3045289646886762
3088,1.2550258430209222
3089,-0.7821021348843266
3090,-0.0653046801538039
3091,1.2494412601026612
3092,0.05047745305481219
3093,-0.2529530334978209
3094,0.4000445797148936
3095,0.37766554598805585
3096,-0.8507042202990486
3097,1.0134011742217797
3098,3.2419221608954274
3099,2.6942158032485484
3100,2.4746201054482952
3101,-0.7305743707647525
3102,0.4667379136152163
3103,-0.7296022789534042
3104,-0.7774507277800139
3105,0.22543696863274412
3106,1.4572300525131074
3107,0.08931144076796513
3108,2.4378383414585114
3109,1.882899055700419
3110,-0.4905107147882458
3111,1.73956154272077
3112,1.560797293643077
3113,1.6802949718118498
3114,0.369322356312062
3115,0.210934657286989
3116,-0.04162271278541651
3117,2.8646856099617892
3118,0.09714598506700628
3119,-0.5806000250565362
3120,-0.47832313903248275
3121,-0.6793287609153105
3122,0.089805271443125
3123,2.08889956270106
3124,-0.2603623035920456
3125,0.210934657286989
3126,0.07590652991749824
3127,2.0752904633136513
3128,0.27742593191219755
3129,1.0291765735400595
3130,-0.6145371154346944
3131,-0.8004609934095291
3132,0.9771985494714475
3133,0.1062024600944389
3134,0.2454124198443768
3135,0.1851375057555989
3136,5.1412350154485456
3137,1.9092699158838229
3138,-0.7272354548815441
3139,6.703009788168042
3140,2.423114107274399
3141,1.586642618256836
3142,0.7775570212816092
3143,-0.36846740460596444
3144,0.855754365366524
3145,-0.2883291379822086
3146,1.4634213303174544
3147,0.8553456122287101
3148,0.23517068329521124
3149,0.09448908124022029
3150,1.9483793012715633
3151,1.6190735434099608
3152,0.056538552565394584
3153,-0.292245154303385
3154,0.8460173711739093
3155,-0.3369501235198783
3156,0.8556225123175112
3157,0.11027728817974405
3158,0.08479962855778438
3159,4.697803946844067
3160,-0.8192518506969871
3161,2.2310713636094963
3162,0.9105681484719821
3163,3.511411514550958
3164,6.649357845776366
3165,2.432126184096642
3166,1.7943867398143951
3167,-0.6088827530250467
3168,2.3968300150722004
3169,5.2474406572169014
3170,1.122415017604988
3171,1.80565569595586
3172,0.4233119286621326
3173,2.5797385542242792
3174,5.787711594347811
3175,0.014994505765653098
3176,4.305408457418673
3177,0.33517072622573124
3178,1.096298539136157
3179,-0.7320288235219878
3180,2.144664824477613
3181,0.4470258318222616
3182,1.2216136110456504
3183,4.219056727000877
3184,0.8877125634880653
3185,0.06269802180673098
3186,2.8105134356328376
3187,0.9423863697026915
3188,0.6005394682906319
3189,1.7882585954874202
3190,-0.06285712703264126
3191,0.7839070344549222
3192,6.70222036194486
3193,-0.2452732782593735
3194,4.104140650198925
3195,-0.34326060913003453
3196,4.577979118388308
3197,0.5739307937069048
3198,-0.06999026963944965
3199,-0.2941489080384998
3200,-0.7234103862487621
3201,-0.860293769287162
3202,3.2204745344422196
3203,-0.21250241034833398
3204,6.6941135569400965
3205,-0.25802637806247036
3206,0.4146124302838302
3207,1.1057285522131766
3208,-0.23198817417108478
3209,3.782654811194399
3210,-0.01589624431974221
3211,3.3354717123575597
3212,-0.3134327102549256
3213,0.4314335195206503
3214,1.9266680768317022
3215,-0.15420792267533534
3216,5.0406329773453145
3217,0.7332582799583558
3218,5.2369716372123705
3219,-0.10840747140004961
3220,3.5324334826423613
3221,-0.37552812900981214
3222,4.361462767927845
3223,-0.6456473859610752
3224,1.0351478534076657
3225,2.707669799623611
3226,3.5256278965398318
3227,0.8455741323151393
3228,0.593358727708475
3229,1.8914190573164786
3230,-0.0028973602640866482
3231,2.914103080817815
3232,-0.06903933255537706
3233,-0.6706382984766964
3234,0.8377656071036809
3235,-0.8178108568877329
3236,-0.09752828726878601
3237,4.710892708258815
3238,0.23628447188098545
3239,0.09444770154708225
3240,-0.556783754002825
3241,1.1142275523803564
3242,2.52913223668223
3243,6.605374470685252
3244,4.762533613258608
3245,5.134885678387855
3246,0.7407015550718533
3247,3.6488342692843987
3248,0.0528497091749963
3249,5.600536961733185
3250,1.9673884067919836
3251,1.179066253042186
3252,-0.6672539954012532
3253,-0.5431039534934083
3254,-0.2492002020817066
3255,0.8049027772449238
3256,2.142199609757153
3257,1.8523771890108205
3258,0.147118976919139
3259,0.28925531086018846
3260,-0.5891941957408641
3261,1.917544544190084
3262,1.0546045165654843
3263,1.302126076279148
3264,0.414698894372583
3265,-0.36881443370645284
3266,6.710770807251688
3267,0.5974622825186726
3268,0.2044152360260622
3269,3.865798622320476
3270,6.623249641854671
3271,3.214436579448786
3272,-0.04759000330516317
3273,0.9573200525350344
3274,0.8527596451516098
3275,6.701789611498933
3276,-0.5469325301146801
3277,0.9290164279511758
3278,0.7157243620907108
3279,0.7504911589277946
3280,3.6457378594116223
3281,4.632804402520623
3282,-0.1852470497754406
3283,2.1286110917566403
3284,-0.4547326127082983
3285,-0.10837248585333031
3286,-0.7006028336963241
3287,0.17827390908858654
3288,-0.047272524129024496
3289,2.250563510723273
3290,0.8905936833922
3291,-0.024307212047271473
3292,6.722201940536505
3293,-0.10797914218384616
3294,8.582345105386644
3295,6.544021108545062
3296,-0.13538268709377974
3297,-0.08022498223057184
3298,0.7208495728898338
3299,-0.7606018092758152
3300,0.06947844240140583
3301,4.6226249644135
3302,-0.7195798812324028
3303,-0.2226878899537619
3304,0.04651526516019509
3305,2.31877925536726
3306,0.33637919617894263
3307,5.889497442559188
3308,-0.22279051186124033
3309,0.4775636506197699
3310,-0.34379668789192785
3311,0.09001188539732849
3312,1.9164721095729433
3313,0.4147302077124726
3314,3.0972433081043524
3315,0.9180248963450208
3316,-0.0778651351987806
3317,-0.45630113755899904
3318,4.707153341364826
3319,1.3884424746791315
3320,-0.551856886310701
3321,4.94972627607881
3322,5.210712923752802
3323,-0.7822777130018673
3324,-0.15699011510637967
3325,0.17338382385458573
3326,0.256410314235276
3327,-0.7031086799144687
3328,4.245887566487125
3329,-0.429501050415242
3330,-0.7031086799144687
3331,1.0775066478311266
3332,8.281268092917113
3333,-0.701038518444385
3334,0.4092123462260545
3335,6.4594015967693155
3336,0.4562407346093549
3337,0.1817436363191318
3338,1.7778935983625017
3339,0.9700409955260931
3340,-0.10500263776325305
3341,-0.5488636884035347
3342,-0.13525435181196827
3343,6.608529118379139
3344,6.281128104536714
3345,0.06800354058324018
3346,0.12786632663288114
3347,0.06762272845806111
3348,-0.7131508225965763
3349,0.2269209888984055
3350,5.106480685176106
3351,1.1128391173790428
3352,0.3356479275986232
3353,-0.8073665367296613
3354,1.5545090240810227
3355,0.3405960939243745
3356,4.535732866620076
3357,0.8806656691209168
3358,1.5634825696609567
3359,0.45725012375834967
3360,0.056538552565394584
3361,3.010173505533919
3362,1.5436720713263377
3363,2.6978619669692536
3364,0.0797436025345839
3365,1.763394266431832
3366,3.2539428680904607
3367,-0.5144033959247907
3368,6.757471415052968
3369,0.2193298346151476
3370,3.2845500706958752
3371,1.59488531011027
3372,1.960600973495414
3373,5.021321492703642
3374,-0.4855953642445845
3375,0.7115798342724263
3376,4.1525885705192
3377,0.015323952862658455
3378,-0.7806535570367747
3379,6.699576735058323
3380,2.053847334016984
3381,1.5207218734217463
3382,2.930840186142677
3383,-0.7922604553157175
3384,0.3532320342506844
3385,-0.817658796728943
3386,0.3626071392715682
3387,-0.57318923505939
3388,0.05308808921258591
3389,2.812108805854512
3390,4.230849269694021
3391,1.8360591609374821
3392,3.2184526829283717
3393,1.7889069636246995
3394,0.08950754011441793
3395,0.45339355631464223
3396,2.4136763207207794
3397,1.2520476240093523
3398,3.44658128106167
3399,4.200773542680656
3400,5.389150979273644
3401,0.9453269970086309
3402,-0.008868868774710393
3403,3.0155024669948287
3404,6.391323120896438
3405,0.08250208660453791
3406,-0.593712714748787
3407,1.863956270334123
3408,0.019999636637220895
3409,2.96050596738223
3410,1.280142040882026
3411,1.208142474250765
3412,2.617605886655119
3413,-0.33290373089890174
3414,2.4170484064108835
3415,0.32489164820355165
3416,4.620813225202319
3417,0.6975733757714626
3418,-0.6426447040059537
3419,6.701789611498933
3420,3.070390822840309
3421,1.1071780995329255
3422,2.2402952987367706
3423,0.30998233769823025
3424,3.1965848750678028
3425,0.9639971074766625
3426,0.4293074129164126
3427,2.4001920050082792
3428,0.414698894372583
3429,3.475851466928251
3430,0.27078317988694917
3431,0.273107497710598
3432,0.570328710128726
3433,0.3804530727169564
3434,1.8751131550438482
3435,-0.2154233663643295
3436,2.4513732249631213
3437,-0.4783385487896158
3438,-0.59335864060723
3439,3.548942143319481
3440,-0.6833441412567772
3441,-0.7272354548815441
3442,3.550045518089912
3443,1.9878953068808425
3444,4.957150753448553
3445,-0.40201478412854313
3446,1.260805948114212
3447,0.946972901038665
3448,1.1793191863447312
3449,-0.6390913017986533
3450,4.3520207326811455
3451,2.2098367694753156
3452,3.79130342128932
3453,0.06947844240140583
3454,0.5620655976430404
3455,1.625656158017366
3456,0.04938716030236331
3457,0.95902661191667
3458,-0.7031086799144687
3459,1.6210887806345915
3460,0.8966568921638863
3461,2.8725183165972092
3462,2.212484825632976
3463,-0.3489619673720298
3464,0.40540546812850653
3465,1.8804252155084833
3466,1.1290940985418674
3467,-0.0078112668104076905
3468,2.6208837061588954
3469,1.43929446208775
3470,6.286078267071954
3471,6.679752672582062
3472,0.2640149950633321
3473,5.81268041995917
3474,1.8047548335739312
3475,-0.4161324318732379
3476,2.775246553227894
3477,0.5944156953013167
3478,0.5888691550952941
3479,0.5278238302796185
3480,-0.057564297862259195
3481,-0.04240543457381134
3482,0.018358514926753392
3483,7.063714158402956
3484,0.32626557799031675
3485,6.425422093176868
3486,0.5133536671136061
3487,1.5843091740763975
3488,0.12319632661830499
3489,-0.8471570752661556
3490,0.9636509810585923
3491,-0.19179548956418688
3492,6.636160746844279
3493,0.4408739994298243
3494,1.7518189087553844
3495,4.425789163131949
3496,-0.2029224896197097
3497,3.0505643804901985
3498,3.1986602442187073
3499,6.769620673224043
3500,0.8420015881415743
3501,0.921830915114705
3502,1.2256656900536589
3503,8.146879903416483
3504,0.4662127069963277
3505,-0.3937313266867866
3506,-0.00043193744830578775
3507,1.4267372476500106
3508,0.32626557799031675
3509,-0.7951584108133608
3510,2.2100471486628046
3511,0.9373362268024598
3512,6.389575441916237
3513,0.06490576072457678
3514,0.2252807875875538
3515,-0.06999026963944965
3516,0.3695369600562186
3517,1.5504706305730378
3518,-0.376987346802907
3519,-0.39293910324480313
3520,4.640290540129795
3521,0.08479962855778438
3522,0.9948187492826597
3523,1.4170728616156274
3524,0.22271573985552812
3525,-0.10556971206914499
3526,-0.03998838791230645
3527,2.7846853880341174
3528,9.27681347717075
3529,1.8426761457313074
3530,-0.5905509042376801
3531,0.045419354837810816
3532,3.6087706147281837
3533,-0.5159111736667624
3534,0.7694531094701739
3535,2.383434323334476
3536,3.973038879270062
3537,-0.3029709096316291
3538,-0.43036633145376557
3539,0.23031680090601067
3540,-0.5822617048902257
3541,-0.6769328818351421
3542,0.7441327461062488
3543,0.5888691550952941
3544,-0.24899036620047094
3545,-0.8087405432079942
3546,-0.673078622014695
3547,8.514670757174677
3548,1.5610407998960005
3549,-0.43488989403025907
3550,0.28925531086018846
3551,1.1771129909165619
3552,-0.017243540769636793
3553,1.0121901781105958
3554,1.0744584992024695
3555,-0.1461052813402407
3556,-0.5139606647993384
3557,4.421527798214667
3558,3.977366388634678
3559,-0.36352497094399705
3560,3.1517511449556723
3561,1.8677523669148886
3562,4.951936422072343
3563,0.4662127069963277
3564,0.12667168739242124
3565,1.919504619923045
3566,2.707669799623611
3567,0.4747783604741095
3568,3.751128080964724
3569,3.1230753781156464
3570,-0.19007982829201095
3571,0.0932330543981695
3572,1.8097396218335744
3573,-0.18657840458962294
3574,-0.41909140834900593
3575,2.815384111850302
3576,0.04754325287055784
3577,4.749863427319379
3578,3.7756753810210464
3579,0.15675687537350746
3580,3.3559077487751017
3581,3.1960399165601294
3582,1.053381534695698
3583,0.012813942266513625
3584,-0.31950369293972625
3585,-0.790934956299133
3586,1.7289604403928944
3587,5.724378017102483
3588,2.4841093364254263
3589,5.0899451549835915
3590,-0.7097290939287323
3591,1.8612025827606227
3592,1.0326715968659959
3593,1.163091843913322
3594,0.2769516566445945
3595,-0.3694082556283249
3596,0.3930192904173075
3597,-0.1917336024062229
3598,4.428089350425883
3599,0.6798152271123822
3600,2.610962203930697
3601,0.9755360625471827
3602,2.702098764669012
3603,-0.5698205935716496
3604,0.5092266629130947
3605,-0.6329083044377013
3606,0.8670166156383126
3607,2.443776283930052
3608,2.2032520200450754
3609,6.144503057777516
3610,-0.17451585920007417
3611,0.5968243318553661
3612,1.595793593585526
3613,1.2375867621726635
3614,0.0017878834281335864
3615,2.59503539978357
3616,0.9044718929660762
3617,0.6882821362712599
3618,0.09476279191090012
3619,3.0737868675096065
3620,0.8149000636932902
3621,0.7955867026123327
3622,1.7654483737132953
3623,6.750228671507947
3624,6.129202450042855
3625,1.3034745549738829
3626,0.4645712542123968
3627,-0.5715235117417649
3628,2.1944978749443202
3629,0.052707277087406856
3630,1.2461907028691845
3631,-0.4291934337144073
3632,1.0273650086581225
3633,-0.7586069871277349
3634,-0.1400630050656201
3635,-0.12136757210063037
3636,3.3974858880352636
3637,0.7763671713825957
3638,0.13814634356832142
3639,-0.1088566839695602
3640,-0.7454199149264458
3641,-0.32987672123395895
3642,-0.7378070907320609
3643,-0.11750053567041127
3644,-0.09567947633435683
3645,0.8120871102996169
3646,0.5180100582726388
3647,2.12372867674492
3648,-0.47404798265151504
3649,1.070297414261556
3650,-0.3275984541093746
3651,4.5012250024901075
3652,0.683160051446878
3653,3.480491717637923
3654,0.14310523798125013
3655,0.1747220492702572
3656,-0.5311488600120507
3657,0.33495666370373456
3658,1.165999407448191
3659,1.0877895246269074
3660,-0.4843596115859692
3661,8.990218514784424
3662,-0.17803837497759678
3663,-0.027858295156943668
3664,0.4579907569311311
3665,0.9645681829751256
3666,0.9768240496565646
3667,-0.3010921744887295
3668,3.3510840319051836
3669,-0.344091309469729
3670,1.2591395263874983
3671,0.37216835577424445
3672,-0.06678767809140869
3673,0.13814634356832142
3674,-0.3944580178869475
3675,0.22543696863274412
3676,-0.8207301801000252
3677,0.47834219802919875
3678,0.12786632663288114
3679,-0.12534013435256874
3680,1.5426350625412695
3681,-0.1581483239555172
3682,0.5212661547469724
3683,0.2269209888984055
3684,0.7762363640130235
3685,2.5529696006090488
3686,0.3084288398499711
3687,2.6385259690509284
3688,1.8706661970839955
3689,0.22728591755866911
3690,-0.04933525746291298
3691,4.821736712319119
3692,2.8273917059703364
3693,-0.6521114752403003
3694,0.37216835577424445
3695,0.3695369600562186
3696,-0.14781455043645936
3697,6.424116310784463
3698,0.9549066921386706
3699,3.3696058626304577
3700,-0.12889516638337967
3701,0.37216835577424445
3702,-0.6412444755610274
3703,1.0714476129165815
3704,6.420010308396104
3705,0.414698894372583
3706,0.2726962207578174
3707,1.055020523413197
3708,2.245484361402586
3709,0.09631730165438762
3710,5.8677370023050575
3711,1.3706705119870537
3712,0.7323502997007448
3713,-0.10470107940835233
3714,1.7496122953214968
3715,-0.06377491282933614
3716,6.407454665014319
3717,0.8391231062047078
3718,4.582377151105071
3719,0.03586954590570844
3720,0.2307302034167918
3721,-0.5591141228451613
3722,5.223896742726443
3723,0.39701621989989455
3724,0.21924283412857798
3725,-0.3186021841181136
3726,-0.03915477227239396
3727,-0.21435800268069935
3728,0.7927626803022444
3729,0.4527170144625696
3730,1.8352473248974617
3731,1.3137276795848185
3732,5.723434805923022
3733,0.7088544310772535
3734,0.052707277087406856
3735,0.9671414334953474
3736,-0.44451565449272595
3737,-0.7543646501247372
3738,1.6664491929659229
3739,0.29412358061115534
3740,0.0797436025345839
3741,-0.7606018092758152
3742,0.9883561054995167
3743,0.45085325082908123
3744,7.542188319349798
3745,0.06841481753602073
3746,0.0532947031667894
3747,-0.26639552840847064
3748,0.2797964620149873
3749,1.864562410320048
3750,1.2441492926832918
3751,1.1740299287245688
3752,1.26496209635835
3753,3.5831980939729067
3754,0.20226187898350861
3755,1.2085744553531423
3756,0.39752469401960244
3757,0.6318607625244259
3758,2.79938453903466
3759,0.12826469031760546
3760,3.300722531127841
3761,1.9468761341033547
3762,1.6038566233949518
3763,6.489799866145499
3764,0.04018800410443899
3765,2.5873718476412733
3766,0.9542839677090558
3767,0.8378535949843385
3768,-0.16560227879531786
3769,-0.6784145138612021
3770,1.6979373230633894
3771,-0.0017931575325392884
3772,0.7301566717679888
3773,-0.1267764041937567
3774,4.9381363410010835
3775,-0.4334234498192849
3776,-0.553756827176996
3777,0.4146124302838302
3778,0.4290549126901703
3779,0.9972823854032737
3780,1.1066408186641878
3781,2.364760152834779
3782,-0.3364858523381808
3783,0.9442268517329557
3784,-0.2644417859243818
3785,-0.13124360644394126
3786,6.636160746844279
3787,0.8855218931952775
3788,1.6128857366675764
3789,0.00549620684001725
3790,0.5078479164366938
3791,0.4153572363953214
3792,-0.8336523029579522
3793,1.177418914125206
3794,-0.3702473239195718
3795,0.2797964620149873
3796,1.0298572855706327
3797,0.13801347932615807
3798,0.37022053137141453
3799,-0.5968967263657613
3800,3.3004917522494113
3801,6.709536666347031
3802,0.3447172098951251
3803,-0.42754420658282016
3804,1.0714476129165815
3805,0.912500487088774
3806,0.06125590513116027
3807,0.27742593191219755
3808,-0.8207301801000252
3809,-0.7259071050352679
3810,2.7504207786798966
3811,1.02159049122724
3812,0.05324248742683961
3813,-0.06336340912229088
3814,-0.8219239851076043
3815,-0.6913372831498394
3816,0.04171619624711413
3817,1.1469260903814722
3818,0.19670345541830694
3819,-0.13211627950466356
3820,-0.47404798265151504
3821,-0.03839592747234881
3822,0.36562128913323855
3823,-0.10881153795678006
3824,2.2652435692823443
3825,1.839132591887606
3826,-0.523358458596112
3827,0.09477915041574142
3828,2.979910995942644
3829,1.7090517100336753
3830,-0.3711679589099414
3831,-0.30326383500321624
3832,0.0797436025345839
3833,-0.23881597107639665
3834,0.23387287548048438
3835,4.645786771213881
3836,3.0672045218938706
3837,0.19224017916158262
3838,6.7065910730962965
3839,0.7420481933165293
3840,1.1136980200700095
3841,0.1858303774424639
3842,0.8339938862813364
3843,0.8870098893161649
3844,-0.22328719293818575
3845,0.517053205299415
3846,2.7670234361089383
3847,0.12846011276528058
3848,2.8087033842261464
3849,0.05182988674620723
3850,0.9154827748089027
3851,3.6265896861847056
3852,0.9795753796487591
3853,1.043442384554255
3854,-0.005832431139943487
3855,0.5703987700879888
3856,0.12667168739242124
3857,0.9487976910270433
3858,-0.8031201221255264
3859,1.8678010096060143
3860,0.9985580776143846
3861,-0.5825395267326103
3862,-0.6138475799130235
3863,1.116079580433491
3864,-0.35066521346592083
3865,3.3816168320706117
3866,-0.2644547847749946
3867,2.926205470242118
3868,2.56153886197001
3869,-0.6192889786997537
3870,-0.39247131596858764
3871,3.9100279735793966
3872,0.089805271443125
3873,-0.050662741252840406
3874,0.2816627652916546
3875,0.7315573908890981
3876,-0.43585059360533523
3877,0.3695369600562186
3878,0.8420823605076961
3879,0.16056110885995392
3880,0.9870436277992773
3881,-0.7534970617568146
3882,0.8180069128907097
3883,4.495387204891284
3884,4.566639839905662
3885,-0.7859916947157385
3886,2.4136763207207794
3887,-0.2042069188642967
3888,-0.08231033050236805
3889,1.7037046776838292
3890,1.8804252155084833
3891,0.39752469401960244
3892,0.5580812404338751
3893,3.610101027625857
3894,0.12687966125707198
3895,0.5936889225385868
3896,0.6740439135717115
3897,-0.200745518832421
3898,0.7448363230538159
3899,1.0240495762539283
3900,0.2781868719310374
3901,2.4170610898174734
3902,0.6318607625244259
3903,0.3846097051797718
3904,1.098902347353329
3905,6.611111979349283
3906,0.733340146047015
3907,-0.7451595314769986
3908,0.9303012702749969
3909,4.674648137709176
3910,3.8448286430769425
3911,1.2357469138550408
3912,-0.7771462770647879
3913,0.1281740801602746
3914,0.5633513742167601
3915,-0.04559737338703521
3916,6.654354777118173
3917,-0.15391296192533427
3918,2.144960489473466
3919,1.8620096680709808
3920,2.243568157887901
3921,-0.19745996373830899
3922,4.018501909361737
3923,2.4322552169237417
3924,6.670340414703779
3925,-0.20346512930651442
3926,0.9170453937921283
3927,-0.4483641256317682
3928,0.05144907462102817
3929,1.1062723740772897
3930,3.113323143276909
3931,-0.39276079151535953
3932,-0.25979062808798187
3933,0.6925164455679149
3934,0.8070675678141291
3935,0.21214247254591684
3936,2.8379995392692594
3937,0.4292784498538274
3938,-0.57745195679023
3939,0.4310022284019043
3940,0.44211446640581586
3941,3.7724851439813687
3942,-0.8003459252322525
3943,-0.6531459846429784
3944,-0.790377225437521
3945,1.8275340791635553
3946,0.27480925007624235
3947,0.35243064302593524
3948,0.558789416229713
3949,1.1468117023488529
3950,6.407454665014319
3951,0.9216365323191494
3952,0.3548762487942312
3953,-0.14072256240468656
3954,-0.48381491078444894
3955,6.7294078911700685
3956,0.5871150322449834
3957,8.438185797942115
3958,0.24524698503865835
3959,0.9487976910270433
3960,-0.10088235958691277
